,date,transect,spp,location_cm,height_cm,demographic,flower,year
8331,5/24/2022,t53,AMDU2,7218,12,D,0,2022
8333,5/24/2022,t53,KRER,7267,33,M,0,2022
8356,5/24/2022,t53,LATR2,7462,60,D,0,2022
8365,5/24/2022,t53,AMDU2,7590,4,D,0,2022
8369,5/24/2022,t53,EPNE,7650,10,D,0,2022
8372,5/24/2022,t53,LATR2,7716,10,D,0,2022
8374,5/24/2022,t53,KRER,7930,37,M,0,2022
8377,5/24/2022,t53,AMDU2,7957,26,D,0,2022
8378,5/24/2022,t53,LATR2,7963,14,D,0,2022
8379,5/24/2022,t53,LATR2,7974,16,D,0,2022
8380,5/24/2022,t53,LATR2,8021,25,D,0,2022
8382,5/24/2022,t53,AMDU2,8196,20,D,0,2022
8383,5/24/2022,t53,AMDU2,8374,29,D,0,2022
8384,5/24/2022,t53,AMDU2,8407,5,D,0,2022
8385,5/24/2022,t53,ERIN4,8447,28,S,0,2022
8386,5/24/2022,t53,ERIN4,8461,16,S,0,2022
8388,5/24/2022,t53,LATR2,8496,100,M,0,2022
8397,5/24/2022,t53,ERIN4,8617,15,S,0,2022
8398,5/24/2022,t53,KRER,8693,31,M,0,2022
8401,5/24/2022,t53,AMDU2,8682,1,D,0,2022
8402,5/24/2022,t53,AMDU2,8890,2,D,0,2022
8403,5/24/2022,t53,AMDU2,9122,21,D,0,2022
8404,5/24/2022,t53,AMDU2,9143,25,D,0,2022
8405,5/24/2022,t53,ACSH,9160,35,S,0,2022
8406,5/24/2022,t53,LATR2,9308,127,M,0,2022
8407,5/24/2022,t53,LATR2,9291,9,D,0,2022
8408,5/24/2022,t53,MILA6,9330,45,S,0,2022
8423,5/24/2022,t53,LATR2,9748,125,M,0,2022
8430,5/24/2022,t53,EPNE,9894,62,M,0,2022
8431,5/24/2022,t53,KRER,9912,31,M,0,2022
8433,5/24/2022,t53,PSCO2,9827,43,D,0,2022
8434,5/24/2022,t53,LATR2,9918,14,D,0,2022
8435,5/24/2022,t53,EPNE,9957,25,M,0,2022
8436,5/24/2022,t54,ACSH,520,39,S,0,2022
8437,5/24/2022,t54,AMDU2,641,21,D,0,2022
8438,5/24/2022,t54,AMDU2,649,18,D,0,2022
8439,5/24/2022,t54,AMDU2,676,22,D,0,2022
8440,5/24/2022,t54,LATR2,701,8,D,0,2022
8443,5/24/2022,t54,AMDU2,739,42,D,0,2022
8444,5/24/2022,t54,LATR2,755,175,M,0,2022
8446,5/24/2022,t54,AMDU2,780,20,D,0,2022
8448,5/24/2022,t54,AMDU2,806,20,D,0,2022
8450,5/24/2022,t54,AMDU2,933,16,D,0,2022
8451,5/24/2022,t54,AMDU2,949,28,D,0,2022
8452,5/24/2022,t54,AMDU2,1045,47,S,0,2022
8454,5/24/2022,t54,AMDU2,1074,18,D,0,2022
8455,5/24/2022,t54,AMDU2,1089,50,S,0,2022
8479,5/24/2022,t54,AMDU2,1733,38,S,0,2022
8480,5/24/2022,t54,KRER,1753,34,M,0,2022
8481,5/24/2022,t54,AMDU2,2592,10,D,0,2022
8482,5/24/2022,t54,AMDU2,2780,39,S,0,2022
8483,5/24/2022,t54,ERIN4,3203,23,S,0,2022
8484,5/24/2022,t54,LATR2,3670,72,M,0,2022
8485,5/24/2022,t54,ERIN4,4100,21,S,0,2022
8486,5/24/2022,t54,AMDU2,4118,59,D,0,2022
8487,5/24/2022,t54,ERIN4,4121,20,S,0,2022
8488,5/24/2022,t54,AMDU2,4183,37,M,0,2022
8489,5/24/2022,t54,AMDU2,4194,32,D,0,2022
8490,5/24/2022,t54,AMDU2,4210,37,D,0,2022
8491,5/24/2022,t54,AMDU2,4320,14,D,0,2022
8492,5/24/2022,t54,LATR2,4385,6,D,0,2022
8493,5/24/2022,t54,LATR2,4402,32,D,0,2022
8494,5/24/2022,t54,EPNE,4417,19,D,0,2022
8495,5/24/2022,t54,EPNE,4443,35,S,0,2022
8496,5/24/2022,t54,KRER,4450,60,M,0,2022
8497,5/24/2022,t54,EPNE,4459,54,M,0,2022
8498,5/24/2022,t54,LATR2,4477,127,M,0,2022
8499,5/24/2022,t54,EPNE,4479,36,M,0,2022
8509,5/24/2022,t54,LATR2,4891,79,M,0,2022
8515,5/24/2022,t54,AMDU2,5118,40,S,0,2022
8516,5/24/2022,t54,AMDU2,5453,51,M,0,2022
8533,5/24/2022,t54,AMDU2,5514,9,D,0,2022
8554,5/24/2022,t54,AMDU2,6526,11,D,0,2022
8563,5/24/2022,t54,AMDU2,7427,43,S,0,2022
8564,5/24/2022,t54,KRER,7449,34,M,0,2022
8566,5/24/2022,t54,AMDU2,7567,34,M,0,2022
8567,5/24/2022,t54,AMDU2,7748,46,S,0,2022
8568,5/24/2022,t54,AMDU2,8750,4,D,0,2022
8569,5/24/2022,t54,AMDU2,9131,52,S,0,2022
8570,5/24/2022,t54,LATR2,9133,52,M,0,2022
8571,5/24/2022,t54,AMDU2,9135,11,D,0,2022
8572,5/24/2022,t54,AMDU2,9162,39,S,0,2022
8573,5/24/2022,t54,AMDU2,9228,45,S,0,2022
8575,5/24/2022,t54,LATR2,9632,89,M,0,2022
8576,5/24/2022,t54,AMDU2,9662,28,S,0,2022
8577,5/24/2022,t54,AMDU2,9788,44,S,0,2022
8578,5/24/2022,t54,AMDU2,9960,40,M,0,2022
8579,5/24/2022,t54,AMDU2,9987,34,D,0,2022
8580,5/25/2022,t55,AMDU2,36,37,M,0,2022
8581,5/25/2022,t55,AMDU2,155,28,M,0,2022
8582,5/25/2022,t55,AMDU2,175,33,S,0,2022
8583,5/25/2022,t55,AMDU2,300,57,S,0,2022
8584,5/25/2022,t55,KRER,752,26,M,0,2022
8585,5/25/2022,t55,AMDU2,780,44,S,0,2022
8586,5/25/2022,t55,LATR2,1070,111,M,0,2022
8587,5/25/2022,t55,AMDU2,1229,3,D,0,2022
8588,5/25/2022,t55,AMDU2,1419,18,D,0,2022
8589,5/25/2022,t55,AMDU2,1422,18,D,0,2022
8590,5/25/2022,t55,AMDU2,1444,1,D,0,2022
8591,5/25/2022,t55,AMDU2,1450,31,D,0,2022
8592,5/25/2022,t55,AMDU2,1465,13,D,0,2022
8593,5/25/2022,t55,AMDU2,1483,30,D,0,2022
8594,5/25/2022,t55,AMDU2,1690,56,S,0,2022
8595,5/25/2022,t55,LATR2,1678,51,M,0,2022
8596,5/25/2022,t55,KRER,1707,48,M,0,2022
8597,5/25/2022,t55,AMDU2,1893,38,S,0,2022
8598,5/25/2022,t55,AMDU2,2079,51,S,0,2022
8599,5/25/2022,t55,AMDU2,2542,4,D,0,2022
8609,5/25/2022,t55,AMDU2,3620,11,D,0,2022
8610,5/25/2022,t55,KRER,3659,25,M,0,2022
8611,5/25/2022,t55,AMDU2,3554,20,D,0,2022
8612,5/25/2022,t55,AMDU2,3669,18,D,0,2022
8613,5/25/2022,t55,AMDU2,3690,32,M,0,2022
8614,5/25/2022,t55,LATR2,4043,17,D,0,2022
8615,5/25/2022,t55,AMDU2,5126,45,D,0,2022
8622,5/25/2022,t55,GRSP,5493,18,Y,0,2022
8623,5/25/2022,t55,LATR2,5610,73,M,0,2022
8632,5/25/2022,t55,KRER,7372,36,M,0,2022
8633,5/25/2022,t55,AMDU2,7325,8,D,0,2022
8697,5/25/2022,t55,AMDU2,8653,43,S,0,2022
8702,5/25/2022,t55,LATR2,8712,93,M,0,2022
8737,5/25/2022,t55,LATR2,9271,123,M,0,2022
8741,5/25/2022,t56,AMDU2,26,43,S,0,2022
8742,5/25/2022,t56,AMDU2,67,21,D,0,2022
8743,5/25/2022,t56,EPNE,109,64,S,0,2022
8744,5/25/2022,t56,AMDU2,213,17,D,0,2022
8745,5/25/2022,t56,AMDU2,262,4,D,0,2022
8747,5/25/2022,t56,LATR2,657,90,M,0,2022
8751,5/25/2022,t56,LYAN,716,58,S,0,2022
8758,5/25/2022,t56,LATR2,816,83,M,0,2022
8759,5/25/2022,t56,AMDU2,1835,2,D,0,2022
8760,5/25/2022,t56,AMDU2,2068,14,D,0,2022
8761,5/25/2022,t56,MILA6,2159,4,S,0,2022
8762,5/25/2022,t56,LATR2,2312,56,D,0,2022
8763,5/25/2022,t56,AMDU2,2345,29,M,0,2022
8764,5/25/2022,t56,AMDU2,2442,42,M,0,2022
8765,5/25/2022,t56,GRSP,2460,50,M,0,2022
8766,5/25/2022,t56,AMDU2,2527,33,S,0,2022
8767,5/25/2022,t56,AMDU2,2550,20,D,0,2022
8768,5/25/2022,t56,EPNE,2947,42,S,0,2022
8769,5/25/2022,t56,EPNE,2976,13,D,0,2022
8770,5/25/2022,t56,AMDU2,2996,28,D,0,2022
8771,5/25/2022,t56,LATR2,3009,82,M,0,2022
8772,5/25/2022,t56,AMDU2,3040,28,M,0,2022
8775,5/25/2022,t56,AMDU2,3069,45,M,0,2022
8776,5/25/2022,t56,LATR2,3124,62,M,0,2022
8779,5/25/2022,t56,AMDU2,3210,9,D,0,2022
8780,5/25/2022,t56,AMDU2,3233,20,D,0,2022
8781,5/25/2022,t56,AMDU2,3368,9,D,0,2022
8782,5/25/2022,t56,KRER,3431,30,M,0,2022
8783,5/25/2022,t56,AMDU2,3432,29,S,0,2022
8784,5/25/2022,t56,AMDU2,3695,43,S,0,2022
8787,5/25/2022,t56,LATR2,4049,65,M,0,2022
8788,5/25/2022,t56,AMDU2,4060,37,S,0,2022
8789,5/25/2022,t56,LYAN,4044,38,S,0,2022
8790,5/25/2022,t56,EPNE,4080,55,S,0,2022
8791,5/25/2022,t56,KRER,4328,35,M,0,2022
8792,5/25/2022,t56,LATR2,4320,91,M,0,2022
8793,5/25/2022,t56,LYAN,4410,62,S,0,2022
8794,5/25/2022,t56,LATR2,4543,55,M,0,2022
8795,5/25/2022,t56,LATR2,4537,48,M,0,2022
8797,5/25/2022,t56,LATR2,4558,82,M,0,2022
8798,5/25/2022,t56,LATR2,4560,79,M,0,2022
8799,5/25/2022,t56,LATR2,5662,138,M,0,2022
8800,5/25/2022,t56,LATR2,5674,131,M,0,2022
8833,5/25/2022,t56,AMDU2,5796,43,S,0,2022
8839,5/25/2022,t56,AMDU2,6460,21,D,0,2022
8840,5/25/2022,t56,AMDU2,6494,31,D,0,2022
8841,5/25/2022,t56,KRER,6575,34,M,0,2022
8844,5/25/2022,t56,AMDU2,6588,39,M,0,2022
8845,5/25/2022,t56,LATR2,6646,63,M,0,2022
8846,5/25/2022,t56,KRER,6930,36,M,0,2022
8847,5/25/2022,t56,AMDU2,7253,34,S,0,2022
8848,5/25/2022,t56,GRSP,7270,45,M,0,2022
8849,5/25/2022,t56,LYAN,7592,55,S,0,2022
8852,5/25/2022,t56,LATR2,7612,96,M,0,2022
8854,5/25/2022,t56,KRER,7883,36,M,0,2022
8855,5/25/2022,t56,AMDU2,8388,19,D,0,2022
8856,5/25/2022,t56,AMDU2,8394,36,M,0,2022
8857,5/25/2022,t56,GRSP,8406,48,M,0,2022
8858,5/25/2022,t56,AMDU2,8752,31,S,0,2022
8859,5/25/2022,t56,AMDU2,8757,45,M,0,2022
8860,5/25/2022,t56,LATR2,8770,82,M,0,2022
8861,5/25/2022,t56,AMDU2,8810,32,M,0,2022
8862,5/25/2022,t56,KRER,8820,29,M,0,2022
8863,5/25/2022,t56,AMDU2,8830,33,M,0,2022
8864,5/25/2022,t56,AMDU2,8863,29,D,0,2022
8865,5/25/2022,t56,AMDU2,8852,40,M,0,2022
8866,5/25/2022,t56,AMDU2,8886,48,M,0,2022
8867,5/25/2022,t56,AMDU2,8889,44,M,0,2022
8868,5/25/2022,t56,LYAN,9053,24,S,0,2022
8869,5/25/2022,t56,AMDU2,9103,29,D,0,2022
8870,5/25/2022,t56,KRER,9139,46,M,0,2022
8872,5/25/2022,t56,LATR2,9145,109,M,0,2022
8873,5/25/2022,t56,AMDU2,9197,39,M,0,2022
8874,5/25/2022,t56,AMDU2,9288,232,D,0,2022
8875,5/25/2022,t56,AMDU2,9371,20,D,0,2022
8876,5/25/2022,t56,AMDU2,9368,31,M,0,2022
8877,5/25/2022,t56,AMDU2,9419,30,M,0,2022
8878,5/25/2022,t56,AMDU2,9428,36,M,0,2022
8879,5/25/2022,t56,AMDU2,9460,29,D,0,2022
8880,5/25/2022,t56,AMDU2,9483,35,D,0,2022
8881,5/25/2022,t56,AMDU2,9503,44,M,0,2022
8882,5/25/2022,t56,AMDU2,9633,30,M,0,2022
8883,5/25/2022,t56,EPNE,9645,70,M,0,2022
8884,5/25/2022,t56,AMDU2,9740,29,M,0,2022
8885,5/25/2022,t56,KRER,9745,29,M,0,2022
8886,5/25/2022,t56,AMDU2,9744,21,D,0,2022
8887,5/25/2022,t57,AMDU2,141,28,S,0,2022
8888,5/25/2022,t57,AMDU2,198,31,M,0,2022
8889,5/25/2022,t57,AMDU2,215,30,M,0,2022
8890,5/25/2022,t57,AMDU2,383,48,S,0,2022
8891,5/25/2022,t57,AMDU2,889,2,D,0,2022
8892,5/25/2022,t57,LATR2,1223,43,M,0,2022
8893,5/25/2022,t57,ERIN4,3402,12,S,0,2022
8894,5/25/2022,t57,LATR2,4120,107,M,0,2022
8895,5/25/2022,t57,LATR2,4495,91,M,0,2022
8896,5/25/2022,t57,AMDU2,4714,15,D,0,2022
8897,5/25/2022,t57,AMDU2,4736,31,D,0,2022
8898,5/25/2022,t57,AMDU2,4774,8,D,0,2022
8899,5/25/2022,t57,AMDU2,4859,27,D,0,2022
8900,5/25/2022,t57,AMDU2,4868,36,D,0,2022
8901,5/25/2022,t57,AMDU2,4950,4,D,0,2022
8902,5/25/2022,t57,ERIN4,5150,32,S,0,2022
8903,5/25/2022,t57,LATR2,5203,90,M,0,2022
8904,5/25/2022,t57,AMDU2,5244,21,S,0,2022
8905,5/25/2022,t57,AMDU2,5518,12,D,0,2022
8906,5/25/2022,t57,AMDU2,5664,50,M,0,2022
8907,5/25/2022,t57,SAME,6253,18,D,0,2022
8908,5/25/2022,t57,AMDU2,6668,39,D,0,2022
8909,5/25/2022,t57,AMDU2,6690,21,S,0,2022
8910,5/25/2022,t57,AMDU2,6702,20,D,0,2022
8911,5/25/2022,t57,AMDU2,6721,30,D,0,2022
8912,5/25/2022,t57,LATR2,7253,74,D,0,2022
8913,5/25/2022,t57,LATR2,7330,94,M,0,2022
8914,5/25/2022,t57,LATR2,7569,19,D,0,2022
8915,5/25/2022,t57,LATR2,7575,109,M,0,2022
8916,5/25/2022,t57,LATR2,7590,85,M,0,2022
8917,5/25/2022,t57,LATR2,9818,121,M,0,2022
8918,5/30/2022,t58,AMDU2,1651,12,D,0,2022
8919,5/30/2022,t58,AMDU2,1659,45,S,0,2022
8920,5/30/2022,t58,AMDU2,1699,22,D,0,2022
8921,5/30/2022,t58,AMDU2,1741,30,M,0,2022
8922,5/30/2022,t58,AMDU2,1835,36,M,0,2022
8923,5/30/2022,t58,EPNE,2035,25,D,0,2022
8924,5/30/2022,t58,AMDU2,2044,27,D,0,2022
8925,5/30/2022,t58,AMDU2,2045,21,D,0,2022
8926,5/30/2022,t58,AMDU2,2059,26,D,0,2022
8927,5/30/2022,t58,EPNE,2059,5,D,0,2022
8928,5/30/2022,t58,AMDU2,2098,34,S,0,2022
8929,5/30/2022,t58,AMDU2,2183,33,M,0,2022
8930,5/30/2022,t58,KRER,2193,30,M,0,2022
8931,5/30/2022,t58,AMDU2,2220,18,D,0,2022
8932,5/30/2022,t58,AMDU2,2206,20,D,0,2022
8933,5/30/2022,t58,AMDU2,2203,41,M,0,2022
8934,5/30/2022,t58,EPNE,3034,53,M,0,2022
8935,5/30/2022,t58,EPNE,3037,48,M,0,2022
8936,5/30/2022,t58,EPNE,3090,14,D,0,2022
8937,5/30/2022,t58,EPNE,3090,48,D,0,2022
8938,5/30/2022,t58,EPNE,3105,59,M,0,2022
8939,5/30/2022,t58,AMDU2,3120,12,D,0,2022
8940,5/30/2022,t58,EPNE,3132,50,S,0,2022
8941,5/30/2022,t58,EPNE,3317,45,M,0,2022
8943,5/30/2022,t58,AMDU2,3300,20,M,0,2022
8944,5/30/2022,t58,AMDU2,3404,35,M,0,2022
8945,5/30/2022,t58,AMDU2,3447,24,S,0,2022
8946,5/30/2022,t58,AMDU2,3486,32,M,0,2022
8947,5/30/2022,t58,AMDU2,3504,43,M,0,2022
8948,5/30/2022,t58,AMDU2,3716,7,D,0,2022
8949,5/30/2022,t58,AMDU2,3805,26,S,0,2022
8950,5/30/2022,t58,AMDU2,3834,35,S,0,2022
8951,5/30/2022,t58,LYAN,3850,29,S,0,2022
8952,5/30/2022,t58,AMDU2,4090,44,S,0,2022
8953,5/30/2022,t58,AMDU2,4359,42,S,0,2022
8954,5/30/2022,t58,AMDU2,4364,25,S,0,2022
8955,5/30/2022,t58,LATR2,4710,137,M,0,2022
8994,5/30/2022,t58,AMDU2,4807,50,M,0,2022
8995,5/30/2022,t58,LATR2,5589,6,D,0,2022
8996,5/30/2022,t58,AMDU2,7599,21,D,0,2022
8997,5/30/2022,t58,LATR2,7712,122,M,0,2022
9000,5/30/2022,t58,AMDU2,7990,11,D,0,2022
9001,5/30/2022,t58,AMDU2,8244,2,D,0,2022
9002,5/30/2022,t58,AMDU2,8480,22,D,0,2022
9003,5/30/2022,t58,AMDU2,8592,37,D,0,2022
9004,5/30/2022,t58,AMDU2,8612,44,D,0,2022
9005,5/30/2022,t58,LATR2,8609,78,M,0,2022
9006,5/30/2022,t58,AMDU2,8669,12,D,0,2022
9007,5/30/2022,t58,AMDU2,8709,4,D,0,2022
9008,5/30/2022,t58,AMDU2,8805,16,D,0,2022
9009,5/30/2022,t58,LATR2,8819,93,D,0,2022
9010,5/30/2022,t58,AMDU2,8824,19,D,0,2022
9011,5/30/2022,t58,AMDU2,9032,41,S,0,2022
9012,5/30/2022,t58,AMDU2,9141,32,M,0,2022
9013,5/30/2022,t58,AMDU2,9205,2,D,0,2022
9014,5/30/2022,t58,AMDU2,9735,16,D,0,2022
9015,5/30/2022,t58,AMDU2,9762,29,D,0,2022
9016,5/30/2022,t58,KRER,9898,30,M,0,2022
9017,5/30/2022,t58,AMDU2,9923,37,M,0,2022
9018,5/30/2022,t58,AMDU2,9952,22,S,0,2022
9019,5/30/2022,t59,LATR2,35,121,M,0,2022
9020,5/30/2022,t59,AMDU2,260,38,S,0,2022
9021,5/30/2022,t59,LATR2,644,11,D,0,2022
9022,5/30/2022,t59,LATR2,659,55,D,0,2022
9023,5/30/2022,t59,LATR2,699,54,M,0,2022
9024,5/30/2022,t59,LATR2,760,91,M,0,2022
9025,5/30/2022,t59,AMDU2,782,21,S,0,2022
9026,5/30/2022,t59,AMDU2,788,34,S,0,2022
9027,5/30/2022,t59,AMDU2,1526,4,D,0,2022
9028,5/30/2022,t59,AMDU2,1539,2,D,0,2022
9029,5/30/2022,t59,LATR2,1540,49,M,0,2022
9030,5/30/2022,t59,AMDU2,1666,36,S,0,2022
9031,5/30/2022,t59,LATR2,1766,28,M,0,2022
9032,5/30/2022,t59,AMDU2,1953,23,D,0,2022
9033,5/30/2022,t59,AMDU2,1975,28,M,0,2022
9034,5/30/2022,t59,AMDU2,2110,33,M,0,2022
9035,5/30/2022,t59,AMDU2,2129,16,D,0,2022
9036,5/30/2022,t59,KRER,2282,35,M,0,2022
9037,5/30/2022,t59,AMDU2,2429,11,D,0,2022
9038,5/30/2022,t59,AMDU2,2505,43,S,0,2022
9039,5/30/2022,t59,LATR2,2660,97,M,0,2022
9040,5/30/2022,t59,LATR2,2671,3,D,0,2022
9041,5/30/2022,t59,AMDU2,2687,8,D,0,2022
9042,5/30/2022,t59,CYRA9,2689,40,S,0,2022
9043,5/30/2022,t59,AMDU2,2692,25,D,0,2022
9044,5/30/2022,t59,AMDU2,2719,39,S,0,2022
9045,5/30/2022,t59,AMDU2,2757,35,M,0,2022
9046,5/30/2022,t59,AMDU2,2755,31,M,0,2022
9047,5/30/2022,t59,AMDU2,2908,24,D,0,2022
9048,5/30/2022,t59,AMDU2,3394,27,S,0,2022
9049,5/30/2022,t59,AMDU2,3410,37,S,0,2022
9050,5/30/2022,t59,LYAN,3530,56,S,0,2022
9051,5/30/2022,t59,AMDU2,3548,40,S,0,2022
9052,5/30/2022,t59,AMDU2,3752,31,D,0,2022
9053,5/30/2022,t59,EPNE,3818,31,M,0,2022
9054,5/30/2022,t59,AMDU2,3834,31,M,0,2022
9055,5/30/2022,t59,AMDU2,3871,30,M,0,2022
9056,5/30/2022,t59,AMDU2,4003,35,S,0,2022
9057,5/30/2022,t59,AMDU2,4107,37,M,0,2022
9058,5/30/2022,t59,AMDU2,4121,13,D,0,2022
9059,5/30/2022,t59,AMDU2,4415,40,M,0,2022
9060,5/30/2022,t59,AMDU2,4453,37,M,0,2022
9061,5/30/2022,t59,AMDU2,4514,35,M,0,2022
9062,5/30/2022,t59,AMDU2,4596,18,D,0,2022
9063,5/30/2022,t59,ACSH,4736,24,S,0,2022
9064,5/30/2022,t59,LATR2,4788,95,M,0,2022
9065,5/30/2022,t59,AMDU2,4848,42,M,0,2022
9066,5/30/2022,t59,AMDU2,4887,30,S,0,2022
9067,5/30/2022,t59,AMDU2,4903,39,M,0,2022
9068,5/30/2022,t59,EPNE,5084,58,M,0,2022
9069,5/30/2022,t59,AMDU2,5086,48,M,0,2022
9070,5/30/2022,t59,AMDU2,5119,39,M,0,2022
9071,5/30/2022,t59,AMDU2,5231,38,D,0,2022
9072,5/30/2022,t59,AMDU2,5233,29,D,0,2022
9073,5/30/2022,t59,AMDU2,5268,29,D,0,2022
9074,5/30/2022,t59,EPNE,5597,61,M,0,2022
9075,5/30/2022,t59,EPNE,5709,50,M,0,2022
9076,5/30/2022,t59,EPNE,5808,71,M,0,2022
9077,5/30/2022,t59,EPNE,6090,56,M,0,2022
9078,5/30/2022,t59,AMDU2,6094,46,S,0,2022
9079,5/30/2022,t59,AMDU2,6331,25,D,0,2022
9080,5/30/2022,t59,LATR2,6616,21,M,0,2022
9081,5/30/2022,t59,LATR2,6789,29,M,0,2022
9082,5/30/2022,t59,LATR2,6929,95,M,0,2022
9083,5/30/2022,t59,AMDU2,7163,45,M,0,2022
9084,5/30/2022,t59,AMDU2,7229,26,D,0,2022
9085,5/30/2022,t59,AMDU2,7708,51,S,0,2022
9086,5/30/2022,t59,AMDU2,7953,7,D,0,2022
9087,5/30/2022,t59,AMDU2,7995,7,D,0,2022
9088,5/30/2022,t59,AMDU2,8073,30,D,0,2022
9089,5/30/2022,t59,AMDU2,8092,36,M,0,2022
9090,5/30/2022,t59,AMDU2,8227,34,M,0,2022
9091,5/30/2022,t59,AMDU2,8308,56,M,0,2022
9094,5/30/2022,t59,AMDU2,8834,38,D,0,2022
9095,5/30/2022,t59,AMDU2,8859,36,M,0,2022
9096,5/30/2022,t59,YUSC2,8972,21,D,0,2022
9097,5/30/2022,t59,YUSC2,9005,29,D,0,2022
9098,5/30/2022,t59,YUSC2,9089,10,D,0,2022
9100,5/30/2022,t59,AMDU2,9258,38,D,0,2022
9105,5/30/2022,t60,KRER,23,26,M,0,2022
9106,5/30/2022,t60,ERIN4,54,18,S,0,2022
9107,5/30/2022,t60,KRER,82,30,M,0,2022
9108,5/30/2022,t60,LYAN,106,50,S,0,2022
9109,5/30/2022,t60,KRER,128,22,M,0,2022
9110,5/30/2022,t60,KRER,209,37,M,0,2022
9111,5/30/2022,t60,AMDU2,231,47,M,0,2022
9112,5/30/2022,t60,AMDU2,304,7,D,0,2022
9113,5/30/2022,t60,AMDU2,312,5,D,0,2022
9114,5/30/2022,t60,AMDU2,325,27,D,0,2022
9115,5/30/2022,t60,KRER,437,38,M,0,2022
9116,5/30/2022,t60,AMDU2,542,11,D,0,2022
9117,5/30/2022,t60,SAME,548,25,S,0,2022
9118,5/30/2022,t60,GRSP,550,75,M,0,2022
9119,5/30/2022,t60,AMDU2,562,10,D,0,2022
9120,5/30/2022,t60,AMDU2,570,26,D,0,2022
9121,5/30/2022,t60,AMDU2,610,51,M,0,2022
9122,5/30/2022,t60,SAME,623,38,M,0,2022
9123,5/30/2022,t60,SAME,666,12,D,0,2022
9124,5/30/2022,t60,AMDU2,670,58,M,0,2022
9125,5/30/2022,t60,ACSP12,646,4,D,0,2022
9126,5/30/2022,t60,SAME,697,10,D,0,2022
9127,5/30/2022,t60,GUMI,813,38,M,0,2022
9128,5/30/2022,t60,LATR2,936,62,M,0,2022
9129,5/30/2022,t60,AMDU2,935,54,M,0,2022
9130,5/30/2022,t60,AMDU2,949,50,M,0,2022
9131,5/30/2022,t60,KRER,1069,25,M,0,2022
9132,5/30/2022,t60,EPNE,1127,22,D,0,2022
9133,5/30/2022,t60,EPNE,1160,13,D,0,2022
9134,5/30/2022,t60,EPNE,1157,11,D,0,2022
9135,5/30/2022,t60,EPNE,1220,20,D,0,2022
9136,5/30/2022,t60,EPNE,1240,10,D,0,2022
9137,5/30/2022,t60,EPNE,1268,12,D,0,2022
9138,5/30/2022,t60,LATR2,1303,106,M,0,2022
9140,5/30/2022,t60,KRER,1389,36,M,0,2022
9141,5/30/2022,t60,LYAN,1415,49,S,0,2022
9142,5/30/2022,t60,GRSP,1713,60,M,0,2022
9143,5/30/2022,t60,LATR2,1846,89,M,0,2022
9144,5/30/2022,t60,AMDU2,1899,34,S,0,2022
9145,5/30/2022,t60,LYAN,1920,37,S,0,2022
9146,5/30/2022,t60,PSCO2,1991,33,D,0,2022
9147,5/30/2022,t60,AMDU2,2022,42,M,0,2022
9148,5/30/2022,t60,VIPA14,2078,45,M,0,2022
9149,5/30/2022,t60,AMDU2,2112,20,D,0,2022
9150,5/30/2022,t60,ACSP12,2129,30,S,0,2022
9151,5/30/2022,t60,VIPA14,2140,52,M,0,2022
9152,5/30/2022,t60,AMDU2,2161,31,M,0,2022
9153,5/30/2022,t60,AMDU2,2164,22,D,0,2022
9154,5/30/2022,t60,KRER,2176,42,M,0,2022
9155,5/30/2022,t60,VIPA14,2187,48,M,0,2022
9156,5/30/2022,t60,PSCO2,2183,28,S,0,2022
9157,5/30/2022,t60,VIPA14,2185,52,M,0,2022
9158,5/30/2022,t60,VIPA14,2210,29,M,0,2022
9159,5/30/2022,t60,LATR2,2222,40,D,0,2022
9160,5/30/2022,t60,AMDU2,2243,20,D,0,2022
9161,5/30/2022,t60,AMDU2,2267,12,D,0,2022
9162,5/30/2022,t60,SAME,2300,57,M,0,2022
9163,5/30/2022,t60,AMDU2,2357,22,D,0,2022
9164,5/30/2022,t60,LATR2,2373,28,D,0,2022
9165,5/30/2022,t60,LATR2,2475,120,M,0,2022
9166,5/30/2022,t60,VIPA14,2510,42,S,0,2022
9167,5/30/2022,t60,VIPA14,2547,47,D,0,2022
9171,5/30/2022,t60,EPNE,2654,52,M,0,2022
9172,5/30/2022,t60,LATR2,2696,53,M,0,2022
9173,5/30/2022,t60,AMDU2,3140,6,D,0,2022
9174,5/30/2022,t60,AMDU2,3515,58,M,0,2022
9175,5/30/2022,t60,AMDU2,3740,68,M,0,2022
9176,5/30/2022,t60,EPNE,3788,62,S,0,2022
9177,5/30/2022,t60,EPNE,3810,67,S,0,2022
9178,5/30/2022,t60,EPNE,3857,64,M,0,2022
9179,5/30/2022,t60,LYAN,3858,65,S,0,2022
9180,5/30/2022,t60,AMDU2,3896,18,D,0,2022
9181,5/30/2022,t60,AMDU2,3953,57,S,0,2022
9185,5/30/2022,t60,KRER,4086,40,M,0,2022
9186,5/30/2022,t60,GRSP,4084,59,M,0,2022
9187,5/30/2022,t60,AMDU2,4077,30,D,0,2022
9188,5/30/2022,t60,AMDU2,4092,42,S,0,2022
9189,5/30/2022,t60,AMDU2,4108,23,D,0,2022
9191,5/30/2022,t60,LYAN,4234,40,S,0,2022
9192,5/30/2022,t60,LATR2,4250,73,M,0,2022
9193,5/30/2022,t60,AMDU2,4224,28,S,0,2022
